block_number,location,Index,has_distraction,trial_type,word,color,correct_key,distraction_file_name,practice_trials_4X5.thisRepN,practice_trials_4X5.thisTrialN,practice_trials_4X5.thisN,practice_trials_4X5.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_stroop.started,key_stroop.keys,key_stroop.corr,key_stroop.rt,key_stroop.stopped,participant,date,expName,psychopyVersion,frameRate,
b1,stroop_trial_condtions/b1.xlsx,0.6671969061834688,0,incongruent,RED,green,s,distractors/silence.wav,,,,,0,0,0,0,0,39,39,36,405.0696820999983,s,1,1.8007064000012178,407.06945579999956,P3,2023-06-08_15h54.44.730,StroopExp,2022.2.5,59.97501440900438,
b1,stroop_trial_condtions/b1.xlsx,0.8309483305278348,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,0,0,0,0,0,40,40,46,409.56823409999924,s,1,1.7232784000007086,411.5674947000007,P3,2023-06-08_15h54.44.730,StroopExp,2022.2.5,59.97501440900438,
b1,stroop_trial_condtions/b1.xlsx,0.6604351330374253,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,0,0,0,0,41,41,4,414.0835155999994,s,1,0.8663507000019308,416.0828352999997,P3,2023-06-08_15h54.44.730,StroopExp,2022.2.5,59.97501440900438,
b1,stroop_trial_condtions/b1.xlsx,0.19939336354685822,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,42,42,23,418.5816202999995,f,1,1.1854929000000993,420.58093069999813,P3,2023-06-08_15h54.44.730,StroopExp,2022.2.5,59.97501440900438,
b1,stroop_trial_condtions/b1.xlsx,0.9836363330757953,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,43,43,10,423.08006340000065,f,1,1.03478990000076,425.07965369999874,P3,2023-06-08_15h54.44.730,StroopExp,2022.2.5,59.97501440900438,
b1,stroop_trial_condtions/b1.xlsx,0.6869684900918854,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,44,44,45,427.57875680000143,f,1,0.8284784999996191,429.5783597000009,P3,2023-06-08_15h54.44.730,StroopExp,2022.2.5,59.97501440900438,
b1,stroop_trial_condtions/b1.xlsx,0.027168618358859753,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,45,45,27,432.0938763999984,f,1,0.8814589000030537,434.09291590000066,P3,2023-06-08_15h54.44.730,StroopExp,2022.2.5,59.97501440900438,
b1,stroop_trial_condtions/b1.xlsx,0.9769421455207146,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,0,0,0,0,46,46,13,436.608888499999,s,0,1.3506014999984473,438.6082017000008,P3,2023-06-08_15h54.44.730,StroopExp,2022.2.5,59.97501440900438,
b1,stroop_trial_condtions/b1.xlsx,0.632437180452533,0,incongruent,RED,blue,d,distractors/silence.wav,,,,,0,0,0,0,0,47,47,19,441.1241532999993,s,0,0.9873251999997592,443.1243785000006,P3,2023-06-08_15h54.44.730,StroopExp,2022.2.5,59.97501440900438,
b2,stroop_trial_condtions/b2.xlsx,0.09088957165746492,1,congruent,RED,red,a,distractors/3.wav,,,,,0,1,1,1,0,0,0,41,531.4099916999985,a,1,0.9187700000002224,533.409584699999,P3,2023-06-08_15h54.44.730,StroopExp,2022.2.5,59.97501440900438,
b2,stroop_trial_condtions/b2.xlsx,0.23156741124673452,1,congruent,GREEN,green,s,distractors/4.wav,,,,,0,1,1,1,0,1,1,8,535.925417800001,s,1,1.2556173000011768,537.9420763999988,P3,2023-06-08_15h54.44.730,StroopExp,2022.2.5,59.97501440900438,
b2,stroop_trial_condtions/b2.xlsx,0.9734714245974094,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,2,2,1,540.4254242999996,d,1,1.011322400001518,542.4255177999985,P3,2023-06-08_15h54.44.730,StroopExp,2022.2.5,59.97501440900438,
