block_number,location,Index,has_distraction,trial_type,word,color,correct_key,distraction_file_name,practice_trials_4X5.thisRepN,practice_trials_4X5.thisTrialN,practice_trials_4X5.thisN,practice_trials_4X5.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_stroop.started,key_stroop.stopped,key_stroop.keys,key_stroop.corr,key_stroop.rt,participant,date,expName,psychopyVersion,frameRate,
b1,stroop_trial_condtions/b1.xlsx,0.7296842337577286,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,0,0,0,0,0,44,44,29,444.23241419999977,446.23158190000686,a,1,1.4280561000050511,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b1,stroop_trial_condtions/b1.xlsx,0.8969522657404946,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,0,0,0,0,0,45,45,25,448.73096699999587,450.73108910000883,d,1,1.5039135999977589,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b1,stroop_trial_condtions/b1.xlsx,0.19939336354685822,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,46,46,23,453.2146187000035,455.21460600000864,f,1,1.001752199998009,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b1,stroop_trial_condtions/b1.xlsx,0.9366695365255577,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,47,47,34,457.69442179999896,459.6941455000051,f,1,1.1219446000031894,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.7131950070563138,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,1,1,1,0,0,0,10,546.2157846000046,548.2370479000092,s,1,1.650810699997237,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.8135146664790234,1,incongruent,GREEN,red,a,distractors/3.wav,,,,,0,1,1,1,0,1,1,40,550.7158474000025,,a,1,1.1665464000107022,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.3240706252403076,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,2,2,15,555.227713500004,557.2272217999998,f,1,1.4567879000096582,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.21174317193635972,1,congruent,YELLOW,yellow,f,distractors/2.wav,,,,,0,1,1,1,0,3,3,38,559.7431002000085,561.7430531999998,f,1,1.3194143000000622,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.6661419533997107,1,congruent,RED,red,a,distractors/2.wav,,,,,0,1,1,1,0,4,4,3,564.2585249999975,566.2574167999992,a,1,1.3883746999927098,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.7331852058029119,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,0,1,1,1,0,5,5,28,568.7735289999982,570.790144300001,d,1,1.4335081999888644,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.8384300714767312,1,congruent,RED,red,a,distractors/1.wav,,,,,0,1,1,1,0,6,6,25,573.2719418000052,575.2712811000092,s,0,1.5505252000002656,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.06730533561031782,1,incongruent,BLUE,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,7,7,26,577.7701348999981,579.7696716000064,f,1,1.7367736000014702,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.06502382441476195,1,incongruent,GREEN,yellow,f,distractors/1.wav,,,,,0,1,1,1,0,8,8,7,582.2853815999988,584.2850620999961,f,1,1.201855399995111,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.12819537203794318,1,incongruent,YELLOW,red,a,distractors/3.wav,,,,,0,1,1,1,0,9,9,35,586.7840143000067,588.7836168000067,a,1,1.4750089000008302,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.828978615866739,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,0,1,1,1,0,10,10,31,591.2831323999999,593.2836690999975,f,1,1.5507343000062974,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.2950231286066718,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,0,1,1,1,0,11,11,37,595.7836975999962,597.7835067999986,a,1,1.5829845999978716,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.5007983240031381,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,0,1,1,1,0,12,12,18,600.279666500006,,s,1,1.1828058999963105,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.5666506333865139,1,incongruent,GREEN,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,13,13,0,604.794590400008,606.7940573000087,f,1,1.2180303000059212,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.23156741124673452,1,congruent,GREEN,green,s,distractors/4.wav,,,,,0,1,1,1,0,14,14,8,609.2931556999974,611.2928828000004,s,1,1.2580915999860736,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.9668213022564922,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,15,15,21,613.7915872000012,615.7910635000007,d,1,1.4853437999991002,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.7676806241710538,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,0,1,1,1,0,16,16,32,618.2900138999976,620.2891463999986,d,1,0.9832571000006283,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.19636652195914828,1,incongruent,GREEN,red,a,distractors/1.wav,,,,,0,1,1,1,0,17,17,9,622.7887025000091,624.7878501000087,a,1,1.193924599996535,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.041649080139953165,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,0,1,1,1,0,18,18,2,627.3040790000086,,f,1,1.2945609999878798,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.10839814050721508,1,incongruent,RED,green,s,distractors/1.wav,,,,,0,1,1,1,0,19,19,14,631.8189763999981,633.8183252000017,s,1,1.3763273999938974,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.33083395410092575,1,incongruent,BLUE,yellow,f,distractors/4.wav,,,,,0,1,1,1,0,20,20,5,636.334383399997,638.3338954000064,f,1,1.0826238000008743,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.8857086195357853,1,congruent,BLUE,blue,d,distractors/1.wav,,,,,0,1,1,1,0,21,21,16,640.8344817000034,642.8340618000075,d,1,1.2780464999959804,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.5224761727455313,1,incongruent,RED,blue,d,distractors/1.wav,,,,,0,1,1,1,0,22,22,20,645.3342711000005,647.347168200009,d,1,1.4088676999963354,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.16494802758791438,1,congruent,GREEN,green,s,distractors/4.wav,,,,,0,1,1,1,0,23,23,23,649.8463040000061,651.8456159000052,s,1,1.3744017999997595,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.011991741755762342,1,congruent,RED,red,a,distractors/4.wav,,,,,0,1,1,1,0,24,24,42,654.3607374999992,656.3607200999977,a,1,1.1518139999971027,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.7962676920675457,1,incongruent,RED,blue,d,distractors/4.wav,,,,,0,1,1,1,0,25,25,46,658.8766474000004,660.8761076000083,d,1,1.3625086000101874,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.8140627153069117,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,26,26,36,663.3747931999969,665.3743645000068,d,1,1.2121496000036132,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.9734714245974094,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,27,27,1,667.8899891000037,,d,1,1.0661054999945918,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.5030786504893666,1,incongruent,YELLOW,green,s,distractors/4.wav,,,,,0,1,1,1,0,28,28,19,672.4050940000016,,s,1,1.2855925999901956,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.5317591854488619,1,congruent,YELLOW,yellow,f,distractors/2.wav,,,,,0,1,1,1,0,29,29,34,676.9204801000014,678.9196731999982,f,1,1.1011240999941947,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.3614790911510004,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,1,1,1,0,30,30,17,681.4351830000087,683.4342379000009,s,1,1.3856666999927256,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.4926856322739591,1,congruent,RED,red,a,distractors/4.wav,,,,,0,1,1,1,0,31,31,27,685.9346939000097,687.9345324000024,a,1,1.0424181999987923,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.03433248455064386,1,incongruent,YELLOW,red,a,distractors/2.wav,,,,,0,1,1,1,0,32,32,13,690.4343867999996,692.4343918000086,a,1,1.560133599996334,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.3293331866279865,1,incongruent,YELLOW,green,s,distractors/2.wav,,,,,0,1,1,1,0,33,33,6,694.9311225999991,696.9302582000091,s,1,1.3264308999932837,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.15564368800765982,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,0,1,1,1,0,34,34,39,699.4462863000081,,d,1,1.2291306999977678,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.6295899639289376,1,congruent,RED,red,a,distractors/2.wav,,,,,0,1,1,1,0,35,35,11,703.9609383000061,705.9604189000092,a,1,1.2076110000052722,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.14441839566692105,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,1,1,1,0,36,36,43,708.4596192000026,710.4587559000065,s,1,1.0969045999954687,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.255397179890806,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,1,1,1,0,37,37,45,712.975159900001,,f,1,1.2216919000056805,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.08769688168855672,1,incongruent,RED,green,s,distractors/3.wav,,,,,0,1,1,1,0,38,38,47,717.4905284999986,719.4895015000075,s,1,1.7300488999899244,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.8586137871935915,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,0,1,1,1,0,39,39,44,721.9883671999996,723.9876565000013,None,0,,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.4249079497252247,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,1,1,1,0,40,40,4,726.5035682000016,728.5028215000057,s,1,1.629746199992951,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.3400635619663932,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,41,41,12,731.0187740999972,733.0186870000034,f,1,1.0042931000061799,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.10715468186921961,1,incongruent,BLUE,green,s,distractors/3.wav,,,,,0,1,1,1,0,42,42,33,735.5020823000086,737.5021558000008,s,1,1.4930492999992566,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.4832744640468789,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,1,1,1,0,43,43,24,739.9856134000001,742.0021288999997,f,1,0.9440266000019619,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
b2,stroop_trial_condtions/b2.xlsx,0.4889714654954811,1,incongruent,BLUE,red,a,distractors/4.wav,,,,,0,1,1,1,0,44,44,29,744.4976209000015,746.4966277000058,a,1,1.5550884999975096,P22,2023-06-27_10h40.44.788,StroopExp,2022.2.5,59.91030229415775,
