block_number,location,Index,has_distraction,trial_type,word,color,correct_key,distraction_file_name,practice_trials_4X5.thisRepN,practice_trials_4X5.thisTrialN,practice_trials_4X5.thisN,practice_trials_4X5.thisIndex,Type,direction,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_stroop.started,key_stroop.stopped,key_stroop.keys,key_stroop.corr,key_stroop.rt,participant,date,expName,psychopyVersion,frameRate
b3,stroop_trial_condtions/b1.xlsx,0.983636333,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,4,4,10,760.2812675,762.2804538,f,1,1.6332326,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.660435133,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,5,5,4,764.763219,766.7635254,s,1,0.7835546,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.027168618,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,6,6,27,769.263703,771.2640503,f,1,0.9926659,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.419315371,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,7,7,38,773.7589463,775.7584758,a,1,0.785587,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.191332161,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,8,8,43,778.2743454,,s,1,0.8483376,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.237396997,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,9,9,18,782.7892285,784.7884826,d,1,0.6872894,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.451597903,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,10,10,22,787.2877933,789.2868514,d,1,0.7880637,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.256932032,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,11,11,30,791.7861759,793.7855492,d,1,0.7643595,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.493018261,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,12,12,7,796.3016432,798.3007031,d,1,1.2608976,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.729684234,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,13,13,29,800.8167163,802.8157548,a,1,1.0638811,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.548087945,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,14,14,32,805.3150075,807.3142226,f,1,0.8508618,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.199393364,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,15,15,23,809.83116,811.8307246,f,1,0.7133444,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.733681542,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,16,16,15,814.3141245,,s,1,0.971996,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.8328021,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,17,17,41,818.8268532,820.8265941,a,1,1.0690239,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.647841101,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,18,18,6,823.32543,825.3243163,a,1,0.7665753,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.01936095,0,incongruent,YELLOW,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,19,19,2,827.8407298,829.8402572,s,1,1.0032424,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.667196906,0,incongruent,RED,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,20,20,36,832.3391096,834.3385634,s,1,1.034458,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.939662107,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,21,21,21,836.8541349,838.853431,a,1,0.9783186,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.63243718,0,incongruent,RED,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,22,22,19,841.3528328,843.3522569,d,1,1.8093224,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.870893567,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,23,23,9,845.8681444,847.8670882,a,1,0.8603401,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.077117098,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,24,24,35,850.3832739,,a,1,0.8346017,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.896952266,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,25,25,25,854.898126,856.8976435,d,1,1.6101102,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.680507855,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,26,26,33,859.3809727,861.3818029,f,1,1.0338492,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.935097843,0,incongruent,RED,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,27,27,17,863.8646759,865.8782494,d,1,1.3339024,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.922953448,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,28,28,40,868.3762036,870.3757288,a,1,0.8061933,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.072914577,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,29,29,3,872.876225,,d,1,0.9916541,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.249190077,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,30,30,16,877.3902714,879.3901833,f,1,0.7956683,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.004767374,0,incongruent,RED,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,31,31,14,881.8887892,883.8878367,s,1,1.0898396,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.251874896,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,32,32,37,886.387882,,d,1,1.4619454,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.744564924,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,33,33,42,890.9026207,892.9020308,s,1,0.967585,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.571650714,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,34,34,5,895.401053,897.4005826,a,1,1.008686,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.153196184,0,incongruent,YELLOW,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,35,35,31,899.9161204,901.915517,s,1,1.0642602,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.350328137,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,36,36,20,904.3987105,906.398677,s,1,0.8432281,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.583196525,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,37,37,44,908.8987739,910.8985297,d,1,0.8876026,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.625212421,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,38,38,24,913.4117576,915.4112728,s,1,0.7466102,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.976569181,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,39,39,39,917.9099704,919.9105787,d,1,1.6760258,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.830948331,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,40,40,46,922.4085267,924.4079372,s,1,0.9596377,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.936669537,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,41,41,34,926.923455,928.9231301,f,1,1.1158813,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.708976038,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,42,42,8,931.4385197,933.4383051,s,1,0.9136195,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.674408476,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,43,43,26,935.9536701,937.9532836,f,1,0.9671278,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.976942146,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,44,44,13,940.4526199,,None,0,,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.543070637,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,45,45,1,944.9687037,,f,1,1.0617925,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.971858016,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,46,46,0,949.482319,951.4824173,a,1,0.8234013,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b3,stroop_trial_condtions/b1.xlsx,0.401782254,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,47,47,12,953.965818,955.9660039,a,1,0.9098571,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.552411576,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,,,0,3,3,3,0,0,0,15,1054.116896,,d,1,1.1025881,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.304890161,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,,,0,3,3,3,0,1,1,21,1058.628704,1060.627938,s,1,0.8264908,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.422027805,1,incongruent,YELLOW,green,s,distractors/2.wav,,,,,,,0,3,3,3,0,2,2,33,1063.144383,,d,0,0.8487203,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.229480302,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,,,0,3,3,3,0,3,3,0,1067.65906,,f,1,0.876982,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.264144016,1,congruent,RED,red,a,distractors/2.wav,,,,,,,0,3,3,3,0,4,4,6,1072.174274,,a,1,0.7793795,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.629652757,1,incongruent,GREEN,red,a,distractors/4.wav,,,,,,,0,3,3,3,0,5,5,24,1076.689057,1078.688444,a,1,0.8351186,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.600008433,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,,,0,3,3,3,0,6,6,42,1081.187943,1083.186896,d,1,1.0712108,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.759150938,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,,,0,3,3,3,0,7,7,36,1085.686438,1087.685105,f,1,0.8095199,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.509195284,1,congruent,RED,red,a,distractors/3.wav,,,,,,,0,3,3,3,0,8,8,23,1090.184317,1092.183777,a,1,0.7889459,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.22157821,1,incongruent,RED,green,s,distractors/4.wav,,,,,,,0,3,3,3,0,9,9,26,1094.683984,1096.684348,s,1,0.829753,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.504266909,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,,,0,3,3,3,0,10,10,25,1099.167294,1101.180654,d,1,0.9405566,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.749087818,1,congruent,GREEN,green,s,distractors/2.wav,,,,,,,0,3,3,3,0,11,11,46,1103.680199,1105.679638,s,1,0.8115326,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.801341495,1,incongruent,BLUE,yellow,f,distractors/4.wav,,,,,,,0,3,3,3,0,12,12,4,1108.178383,,f,1,0.9334503,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.139842966,1,congruent,GREEN,green,s,distractors/2.wav,,,,,,,0,3,3,3,0,13,13,8,1112.693942,1114.693223,s,1,0.8459063,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.677170745,1,congruent,GREEN,green,s,distractors/1.wav,,,,,,,0,3,3,3,0,14,14,5,1117.192014,1119.191578,s,1,0.7759851,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.854349554,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,,,0,3,3,3,0,15,15,27,1121.707297,1123.706296,f,1,0.7440865,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.488087669,1,congruent,RED,red,a,distractors/4.wav,,,,,,,0,3,3,3,0,16,16,38,1126.206083,1128.205294,a,1,0.8256622,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.425610132,1,congruent,BLUE,blue,d,distractors/4.wav,,,,,,,0,3,3,3,0,17,17,9,1130.720655,1132.720282,d,1,0.7949264,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.10397583,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,,,0,3,3,3,0,18,18,47,1135.219235,1137.218389,s,1,0.9959701,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.388628644,1,congruent,RED,red,a,distractors/4.wav,,,,,,,0,3,3,3,0,19,19,17,1139.717867,1141.718135,a,1,1.1337956,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.490953462,1,congruent,GREEN,green,s,distractors/4.wav,,,,,,,0,3,3,3,0,20,20,1,1144.217943,1146.218177,s,1,0.855873,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.56899076,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,,,0,3,3,3,0,21,21,28,1148.71852,,d,1,1.1674657,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.927706406,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,,,0,3,3,3,0,22,22,32,1153.229864,1155.229236,a,1,0.9116953,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.521565887,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,,,0,3,3,3,0,23,23,14,1157.744775,1159.74414,d,1,1.0627804,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.289836119,1,incongruent,GREEN,yellow,f,distractors/2.wav,,,,,,,0,3,3,3,0,24,24,20,1162.243441,1164.243001,f,1,0.9054731,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.217828855,1,incongruent,GREEN,blue,d,distractors/1.wav,,,,,,,0,3,3,3,0,25,25,44,1166.74204,,d,1,1.1077042,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.801680892,1,incongruent,YELLOW,red,a,distractors/3.wav,,,,,,,0,3,3,3,0,26,26,35,1171.257156,,a,1,0.9897958,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.017634479,1,incongruent,RED,blue,d,distractors/3.wav,,,,,,,0,3,3,3,0,27,27,31,1175.755542,1177.754883,d,1,1.4608269,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.337871903,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,,,0,3,3,3,0,28,28,19,1180.287328,1182.286768,f,1,1.0863825,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.585762683,1,congruent,GREEN,green,s,distractors/2.wav,,,,,,,0,3,3,3,0,29,29,18,1184.802563,1186.801733,s,1,0.9731513,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.457447166,1,congruent,RED,red,a,distractors/1.wav,,,,,,,0,3,3,3,0,30,30,41,1189.302041,1191.302227,a,1,0.9330905,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.801010583,1,incongruent,RED,blue,d,distractors/2.wav,,,,,,,0,3,3,3,0,31,31,13,1193.802361,1195.802218,d,1,1.0497001,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.512136417,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,,,0,3,3,3,0,32,32,40,1198.298097,1200.296786,d,1,0.9398158,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.055781084,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,,,0,3,3,3,0,33,33,43,1202.796519,1204.795407,f,1,1.0511789,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.794314825,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,,,0,3,3,3,0,34,34,30,1207.311437,,a,1,0.923867,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.965444972,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,,,0,3,3,3,0,35,35,2,1211.826698,1213.825687,d,1,0.9228648,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.6103536,1,incongruent,RED,green,s,distractors/2.wav,,,,,,,0,3,3,3,0,36,36,16,1216.324666,1218.324195,s,1,1.0349602,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.507803195,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,,,0,3,3,3,0,37,37,45,1220.82356,1222.822608,f,1,0.8040735,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.469997319,1,incongruent,YELLOW,red,a,distractors/2.wav,,,,,,,0,3,3,3,0,38,38,34,1225.338717,1227.338068,a,1,0.9447249,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.741548313,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,,,0,3,3,3,0,39,39,22,1229.837026,1231.836567,f,1,0.8183249,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.253236555,1,congruent,GREEN,green,s,distractors/1.wav,,,,,,,0,3,3,3,0,40,40,10,1234.335584,1236.335966,s,1,0.7777833,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.010072896,1,congruent,RED,red,a,distractors/4.wav,,,,,,,0,3,3,3,0,41,41,37,1238.819268,1240.819192,a,1,0.9002921,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.999512659,1,incongruent,GREEN,yellow,f,distractors/1.wav,,,,,,,0,3,3,3,0,42,42,39,1243.302638,1245.315508,f,1,1.0663295,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.091035715,1,incongruent,BLUE,yellow,f,distractors/3.wav,,,,,,,0,3,3,3,0,43,43,7,1247.814426,,f,1,0.8267745,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.468515905,1,incongruent,YELLOW,green,s,distractors/1.wav,,,,,,,0,3,3,3,0,44,44,3,1252.329375,1254.328313,s,1,0.9063573,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.871165656,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,,,0,3,3,3,0,45,45,11,1256.827901,1258.827413,f,1,0.9072546,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.214405789,1,incongruent,GREEN,red,a,distractors/4.wav,,,,,,,0,3,3,3,0,46,46,29,1261.342674,1263.342318,a,1,0.938256,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
b4,stroop_trial_condtions/b3.xlsx,0.585825436,1,incongruent,YELLOW,blue,d,distractors/2.wav,,,,,,,0,3,3,3,0,47,47,12,1265.858415,,d,1,1.0629454,P6,2023-06-09_13h41.47.888,StroopExp,2022.2.5,60.01097001
