block_number,location,Index,has_distraction,trial_type,word,color,correct_key,distraction_file_name,practice_trials_4X5.thisRepN,practice_trials_4X5.thisTrialN,practice_trials_4X5.thisN,practice_trials_4X5.thisIndex,Type,direction,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_stroop.started,key_stroop.stopped,key_stroop.keys,key_stroop.corr,key_stroop.rt,participant,date,expName,psychopyVersion,frameRate
b3,stroop_trial_condtions/b1.xlsx,0.256932032,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,5,5,30,810.1648745,812.1645228,d,1,0.9448097,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.027168618,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,6,6,27,814.6649075,816.6636715,f,1,1.1646979,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.647841101,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,7,7,6,819.1620591,821.1613935,a,1,1.2716743,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.976942146,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,8,8,13,823.6618172,,d,1,1.2268854,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.896952266,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,9,9,25,828.1759166,,f,0,0.9836648,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.870406961,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,10,10,11,832.6743094,834.6735965,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.971858016,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,11,11,0,837.2061273,839.2052711,a,1,1.3615728,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.004767374,0,incongruent,RED,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,12,12,14,841.7043805,843.7040682,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.983636333,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,13,13,10,846.1878287,848.1874041,f,1,1.0543606,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.571650714,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,14,14,5,850.6878835,852.6877908,a,1,1.8996518,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.8328021,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,15,15,41,855.1833908,857.182824,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.153196184,0,incongruent,YELLOW,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,16,16,31,859.6652548,861.6824008,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.191332161,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,17,17,43,864.1805,,s,1,0.8960738,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.350328137,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,18,18,20,868.6959214,,s,1,0.9043306,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.199393364,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,19,19,23,873.2103813,875.2100829,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.077117098,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,20,20,35,877.7090552,879.7083913,a,1,1.349802,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.237396997,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,21,21,18,882.2240121,884.2234195,d,1,1.4350094,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.583196525,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,22,22,44,886.7396986,,d,1,0.8357501,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.249190077,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,23,23,16,891.2547582,893.2546183,f,1,0.9835813,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.935097843,0,incongruent,RED,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,24,24,17,895.7383796,897.738445,d,1,1.709192,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.733681542,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,25,25,15,900.2345864,902.233924,s,1,1.6753675,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.68696849,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,26,26,45,904.7496106,906.749096,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.744564924,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,27,27,42,909.2490626,,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.708976038,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,28,28,8,913.7634401,915.7627666,s,1,0.766299,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.625212421,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,29,29,24,918.2787717,,s,1,1.2346815,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.01936095,0,incongruent,YELLOW,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,30,30,2,922.7933426,924.7929045,s,1,1.6709452,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.674408476,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,31,31,26,927.3085421,929.3080978,f,1,1.1587703,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.976569181,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,32,32,39,931.8238999,933.8230616,d,1,1.4954074,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.680507855,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,33,33,33,936.3387689,938.3387919,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.451597903,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,34,34,22,940.8556384,942.8556327,d,1,1.2237081,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.542994022,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,35,35,28,945.3387579,947.3554907,f,1,1.0848838,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.729684234,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,36,36,29,949.8506303,951.8505046,a,1,1.2071324,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.072914577,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,37,37,3,954.3666358,956.3655817,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.936669537,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,38,38,34,958.8647549,960.8642536,f,1,1.3992338,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.939662107,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,39,39,21,963.362795,965.3627818,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.493018261,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,40,40,7,967.8615152,969.8609983,d,1,1.339813,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.830948331,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,41,41,46,972.3602561,,s,1,1.2950901,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.548087945,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,42,42,32,976.8752303,978.8745154,f,1,0.8660324,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.543070637,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,43,43,1,981.3903707,983.3901702,f,1,1.4949941,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.401782254,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,44,44,12,985.9064576,987.9063661,a,1,1.4174634,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.579491601,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,45,45,47,990.3897211,992.3898446,a,1,0.9502614,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.419315371,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,46,46,38,994.9024778,996.9015388,a,1,0.8754391,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.63243718,0,incongruent,RED,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,47,47,19,999.417484,1001.417053,d,1,1.1758838,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.585762683,1,congruent,GREEN,green,s,distractors/2.wav,,,,,,,0,3,3,3,0,0,0,18,1069.376886,1071.376387,s,1,1.1996026,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.10397583,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,,,0,3,3,3,0,1,1,47,1073.875812,1075.874721,s,1,1.7376661,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.759150938,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,,,0,3,3,3,0,2,2,36,1078.374622,,f,1,1.2328624,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.801680892,1,incongruent,YELLOW,red,a,distractors/3.wav,,,,,,,0,3,3,3,0,3,3,35,1082.890839,1084.89066,a,1,1.2263894,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.927706406,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,,,0,3,3,3,0,4,4,32,1087.374137,1089.374141,a,1,1.2608743,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.22157821,1,incongruent,RED,green,s,distractors/4.wav,,,,,,,0,3,3,3,0,5,5,26,1091.86962,1093.868748,s,1,1.3055471,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.6103536,1,incongruent,RED,green,s,distractors/2.wav,,,,,,,0,3,3,3,0,6,6,16,1096.384955,,s,1,1.2248354,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.253236555,1,congruent,GREEN,green,s,distractors/1.wav,,,,,,,0,3,3,3,0,7,7,10,1100.900175,,s,1,1.0511832,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.801010583,1,incongruent,RED,blue,d,distractors/2.wav,,,,,,,0,3,3,3,0,8,8,13,1105.415029,1107.413969,d,1,1.4680948,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.585825436,1,incongruent,YELLOW,blue,d,distractors/2.wav,,,,,,,0,3,3,3,0,9,9,12,1109.913362,1111.91235,d,1,0.8435548,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.010072896,1,congruent,RED,red,a,distractors/4.wav,,,,,,,0,3,3,3,0,10,10,37,1114.411487,1116.411482,a,1,1.2442046,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.337871903,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,,,0,3,3,3,0,11,11,19,1118.926822,1120.927036,f,1,1.2491633,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.214405789,1,incongruent,GREEN,red,a,distractors/4.wav,,,,,,,0,3,3,3,0,12,12,29,1123.425526,1125.424914,a,1,1.4398437,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.512136417,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,,,0,3,3,3,0,13,13,40,1127.941586,1129.941523,d,1,1.1666167,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.629652757,1,incongruent,GREEN,red,a,distractors/4.wav,,,,,,,0,3,3,3,0,14,14,24,1132.424495,1134.424638,a,1,1.4694834,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.264144016,1,congruent,RED,red,a,distractors/2.wav,,,,,,,0,3,3,3,0,15,15,6,1136.938103,,a,1,1.3627974,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.289836119,1,incongruent,GREEN,yellow,f,distractors/2.wav,,,,,,,0,3,3,3,0,16,16,20,1141.452877,,f,1,1.1361455,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.468515905,1,incongruent,YELLOW,green,s,distractors/1.wav,,,,,,,0,3,3,3,0,17,17,3,1145.967722,1147.967179,s,1,1.4014115,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.521565887,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,,,0,3,3,3,0,18,18,14,1150.466548,,d,1,1.3968421,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.794314825,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,,,0,3,3,3,0,19,19,30,1154.981394,,a,1,1.7396239,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.469997319,1,incongruent,YELLOW,red,a,distractors/2.wav,,,,,,,0,3,3,3,0,20,20,34,1159.496471,1161.496375,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.56899076,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,,,0,3,3,3,0,21,21,28,1164.011316,1166.010859,d,1,1.2938092,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.457447166,1,congruent,RED,red,a,distractors/1.wav,,,,,,,0,3,3,3,0,22,22,41,1168.510044,1170.509753,a,1,1.1567922,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.999512659,1,incongruent,GREEN,yellow,f,distractors/1.wav,,,,,,,0,3,3,3,0,23,23,39,1173.008566,1175.008129,f,1,1.521018,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.504266909,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,,,0,3,3,3,0,24,24,25,1177.491807,1179.491847,d,1,1.941429,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.600008433,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,,,0,3,3,3,0,25,25,42,1181.974817,1183.971421,d,1,0.9179472,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.017634479,1,incongruent,RED,blue,d,distractors/3.wav,,,,,,,0,3,3,3,0,26,26,31,1186.503672,1188.502896,a,0,1.825082,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.741548313,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,,,0,3,3,3,0,27,27,22,1191.019145,,f,1,1.6082914,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.749087818,1,congruent,GREEN,green,s,distractors/2.wav,,,,,,,0,3,3,3,0,28,28,46,1195.534557,1197.533747,d,0,1.3946951,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.509195284,1,congruent,RED,red,a,distractors/3.wav,,,,,,,0,3,3,3,0,29,29,23,1200.032647,,a,1,1.1084063,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.801341495,1,incongruent,BLUE,yellow,f,distractors/4.wav,,,,,,,0,3,3,3,0,30,30,4,1204.547803,1206.546726,f,1,1.1729413,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.677170745,1,congruent,GREEN,green,s,distractors/1.wav,,,,,,,0,3,3,3,0,31,31,5,1209.04631,1211.046222,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.217828855,1,incongruent,GREEN,blue,d,distractors/1.wav,,,,,,,0,3,3,3,0,32,32,44,1213.561233,1215.560685,d,1,1.2694947,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.425610132,1,congruent,BLUE,blue,d,distractors/4.wav,,,,,,,0,3,3,3,0,33,33,9,1218.076253,1220.075908,d,1,1.1825767,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.229480302,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,,,0,3,3,3,0,34,34,0,1222.592282,1224.592214,f,1,1.0350616,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.422027805,1,incongruent,YELLOW,green,s,distractors/2.wav,,,,,,,0,3,3,3,0,35,35,33,1227.092212,1229.092585,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.854349554,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,,,0,3,3,3,0,36,36,27,1231.589013,,f,1,1.1517985,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.552411576,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,,,0,3,3,3,0,37,37,15,1236.103528,1238.103191,d,1,1.5055142,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.055781084,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,,,0,3,3,3,0,38,38,43,1240.618714,1242.617576,f,1,1.7361005,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.139842966,1,congruent,GREEN,green,s,distractors/2.wav,,,,,,,0,3,3,3,0,39,39,8,1245.133743,1247.133403,s,1,1.6735389,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.507803195,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,,,0,3,3,3,0,40,40,45,1249.632517,,f,1,1.5122675,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.091035715,1,incongruent,BLUE,yellow,f,distractors/3.wav,,,,,,,0,3,3,3,0,41,41,7,1254.147916,,f,1,1.0997109,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.965444972,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,,,0,3,3,3,0,42,42,2,1258.664155,,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.488087669,1,congruent,RED,red,a,distractors/4.wav,,,,,,,0,3,3,3,0,43,43,38,1263.17774,1265.176892,a,1,1.319019,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.304890161,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,,,0,3,3,3,0,44,44,21,1267.676426,1269.675953,s,1,1.3782797,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.388628644,1,congruent,RED,red,a,distractors/4.wav,,,,,,,0,3,3,3,0,45,45,17,1272.176099,1274.176047,a,1,1.0372437,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.871165656,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,,,0,3,3,3,0,46,46,11,1276.659761,1278.676366,f,1,1.0109529,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b4,stroop_trial_condtions/b3.xlsx,0.490953462,1,congruent,GREEN,green,s,distractors/4.wav,,,,,,,0,3,3,3,0,47,47,1,1281.17121,1283.170951,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
