block_number,location,Index,has_distraction,trial_type,word,color,correct_key,distraction_file_name,practice_trials_4X5.thisRepN,practice_trials_4X5.thisTrialN,practice_trials_4X5.thisN,practice_trials_4X5.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_stroop.started,key_stroop.keys,key_stroop.corr,key_stroop.rt,key_stroop.stopped,participant,date,expName,psychopyVersion,frameRate
b3,stroop_trial_condtions/b1.xlsx,0.8328021,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,0,2,2,2,0,6,6,41,1173.230157,a,1,0.9613195,1175.229196,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.922953448,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,7,7,40,1177.728518,a,1,0.6501545,1179.728403,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.579491601,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,8,8,47,1182.243511,a,1,0.6285627,1184.243174,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.571650714,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,0,2,2,2,0,9,9,5,1186.759022,a,1,0.5566565,1188.757869,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.256932032,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,10,10,30,1191.27364,d,1,1.3476934,1193.273485,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.674408476,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,11,11,26,1195.772372,f,1,0.9245205,1197.771758,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.251874896,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,12,12,37,1200.287634,d,1,1.0343011,1202.287092,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.543070637,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,13,13,1,1204.78626,f,1,0.8473929,1206.78496,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.976569181,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,14,14,39,1209.30123,d,1,1.0096765,1211.30084,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.68696849,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,15,15,45,1213.784352,f,1,0.9166075,1215.784202,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.419315371,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,16,16,38,1218.267856,a,1,0.6336361,1220.264071,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.983636333,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,17,17,10,1222.796449,f,1,0.925183,1224.796119,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.027168618,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,18,18,27,1227.295259,f,1,0.8239292,1229.294334,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.935097843,0,incongruent,RED,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,19,19,17,1231.793714,d,1,1.7989674,,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.153196184,0,incongruent,YELLOW,green,s,distractors/silence.wav,,,,,0,2,2,2,0,20,20,31,1236.308596,s,1,1.4208861,1238.307755,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.583196525,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,21,21,44,1240.824078,d,1,0.7973738,,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.625212421,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,22,22,24,1245.338893,s,1,1.4463527,1247.338261,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.63243718,0,incongruent,RED,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,23,23,19,1249.854593,d,1,1.4542201,,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.01936095,0,incongruent,YELLOW,green,s,distractors/silence.wav,,,,,0,2,2,2,0,24,24,2,1254.369088,s,1,1.3887236,1256.368834,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.870893567,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,25,25,9,1258.884778,a,1,0.9223303,1260.884918,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.004767374,0,incongruent,RED,green,s,distractors/silence.wav,,,,,0,2,2,2,0,26,26,14,1263.36819,s,1,1.3672161,1265.368343,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.729684234,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,0,2,2,2,0,27,27,29,1267.885134,a,1,0.9624541,,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.896952266,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,28,28,25,1272.396197,d,1,1.7006995,1274.395894,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.647841101,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,0,2,2,2,0,29,29,6,1276.911635,a,1,0.9639584,1278.911165,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.667196906,0,incongruent,RED,green,s,distractors/silence.wav,,,,,0,2,2,2,0,30,30,36,1281.410275,s,1,1.8510361,1283.410057,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.237396997,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,31,31,18,1285.908688,d,1,1.0201505,,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.072914577,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,32,32,3,1290.42379,d,1,0.6170525,1292.423367,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.451597903,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,33,33,22,1294.939267,d,1,0.769528,,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.401782254,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,0,2,2,2,0,34,34,12,1299.453699,a,1,0.6183029,1301.452924,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.077117098,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,0,2,2,2,0,35,35,35,1303.9691,a,1,0.7481441,1305.96896,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.870406961,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,36,36,11,1308.468986,f,1,0.8220443,1310.468618,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.976942146,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,37,37,13,1312.952282,d,1,1.6106881,1314.95228,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.680507855,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,38,38,33,1317.447459,f,1,1.2160276,1319.446933,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.708976038,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,39,39,8,1321.962769,s,1,0.9562194,1323.962294,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.939662107,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,40,40,21,1326.461049,a,1,0.8219244,1328.461115,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.350328137,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,41,41,20,1330.976444,s,1,0.866857,1332.975812,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.493018261,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,42,42,7,1335.47508,d,1,1.1941519,1337.474462,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.191332161,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,43,43,43,1339.973454,s,1,0.9874948,1341.972876,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.660435133,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,44,44,4,1344.472124,s,1,0.6046292,1346.471455,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.542994022,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,45,45,28,1348.970296,f,1,0.7371208,1350.970024,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.249190077,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,46,46,16,1353.469392,f,1,0.6962405,1355.469615,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b3,stroop_trial_condtions/b1.xlsx,0.744564924,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,47,47,42,1357.952995,s,1,0.6719686,1359.952934,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.468515905,1,incongruent,YELLOW,green,s,distractors/1.wav,,,,,0,3,3,3,0,0,0,3,1432.741894,s,1,1.1956239,1434.741494,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.629652757,1,incongruent,GREEN,red,a,distractors/4.wav,,,,,0,3,3,3,0,1,1,24,1437.257366,a,1,0.8423404,1439.256509,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.304890161,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,0,3,3,3,0,2,2,21,1441.772463,s,1,1.2503339,1443.771626,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.229480302,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,3,3,0,1446.287359,f,1,0.7902439,1448.287497,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.217828855,1,incongruent,GREEN,blue,d,distractors/1.wav,,,,,0,3,3,3,0,4,4,44,1450.770812,d,1,1.0225769,1452.770845,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.749087818,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,3,3,3,0,5,5,46,1455.254317,s,1,1.1504617,1457.267317,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.469997319,1,incongruent,YELLOW,red,a,distractors/2.wav,,,,,0,3,3,3,0,6,6,34,1459.782766,a,1,0.9079231,1461.782721,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.56899076,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,0,3,3,3,0,7,7,28,1464.28128,d,1,1.6141432,1466.28108,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.457447166,1,congruent,RED,red,a,distractors/1.wav,,,,,0,3,3,3,0,8,8,41,1468.796563,a,1,0.8008834,1470.796077,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.600008433,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,0,3,3,3,0,9,9,42,1473.311548,d,1,1.4638112,1475.310906,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.22157821,1,incongruent,RED,green,s,distractors/4.wav,,,,,0,3,3,3,0,10,10,26,1477.826219,s,1,1.4757549,1479.826841,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.017634479,1,incongruent,RED,blue,d,distractors/3.wav,,,,,0,3,3,3,0,11,11,31,1482.341911,d,1,0.9548071,,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.507803195,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,12,12,45,1486.85706,f,1,0.8977821,1488.856436,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.253236555,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,3,3,3,0,13,13,10,1491.372196,s,1,1.1192788,1493.371711,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.509195284,1,congruent,RED,red,a,distractors/3.wav,,,,,0,3,3,3,0,14,14,23,1495.888052,a,1,0.6193361,1497.887902,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.999512659,1,incongruent,GREEN,yellow,f,distractors/1.wav,,,,,0,3,3,3,0,15,15,39,1500.387913,f,1,1.4387441,1502.388356,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.091035715,1,incongruent,BLUE,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,16,16,7,1504.883979,f,1,0.7574648,1506.883362,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.741548313,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,3,3,3,0,17,17,22,1509.382682,f,1,0.576754,1511.382097,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.801341495,1,incongruent,BLUE,yellow,f,distractors/4.wav,,,,,0,3,3,3,0,18,18,4,1513.898454,f,1,0.5582025,,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.010072896,1,congruent,RED,red,a,distractors/4.wav,,,,,0,3,3,3,0,19,19,37,1518.41293,a,1,0.5237019,1520.412222,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.289836119,1,incongruent,GREEN,yellow,f,distractors/2.wav,,,,,0,3,3,3,0,20,20,20,1522.928262,f,1,0.9630401,,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.927706406,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,0,3,3,3,0,21,21,32,1527.4432,a,1,1.1101723,1529.44261,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.425610132,1,congruent,BLUE,blue,d,distractors/4.wav,,,,,0,3,3,3,0,22,22,9,1531.958235,d,1,0.599948,1533.957679,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.585825436,1,incongruent,YELLOW,blue,d,distractors/2.wav,,,,,0,3,3,3,0,23,23,12,1536.457138,d,1,0.6859959,1538.456077,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.388628644,1,congruent,RED,red,a,distractors/4.wav,,,,,0,3,3,3,0,24,24,17,1540.955536,a,1,0.722059,1542.955428,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.801680892,1,incongruent,YELLOW,red,a,distractors/3.wav,,,,,0,3,3,3,0,25,25,35,1545.455556,a,1,0.8221142,1547.455291,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.337871903,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,0,3,3,3,0,26,26,19,1549.938828,f,1,1.0885104,1551.955614,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.759150938,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,27,27,36,1554.45072,f,1,0.6665036,1556.449931,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.965444972,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,3,3,3,0,28,28,2,1558.965818,d,1,0.8272763,1560.966084,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.504266909,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,3,3,3,0,29,29,25,1563.464365,d,1,0.5769019,1565.46397,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.422027805,1,incongruent,YELLOW,green,s,distractors/2.wav,,,,,0,3,3,3,0,30,30,33,1567.962856,s,1,1.0464434,1569.9624,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.10397583,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,0,3,3,3,0,31,31,47,1572.461575,s,1,0.7337233,1574.460815,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.521565887,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,0,3,3,3,0,32,32,14,1576.959665,d,1,1.5518081,1578.958721,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.214405789,1,incongruent,GREEN,red,a,distractors/4.wav,,,,,0,3,3,3,0,33,33,29,1581.458243,a,1,0.8273535,1583.45731,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.854349554,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,34,34,27,1585.973366,f,1,0.9260376,1587.972607,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.488087669,1,congruent,RED,red,a,distractors/4.wav,,,,,0,3,3,3,0,35,35,38,1590.472631,a,1,0.8445718,1592.472693,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.055781084,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,0,3,3,3,0,36,36,43,1594.95627,f,1,1.4170689,1596.955852,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.490953462,1,congruent,GREEN,green,s,distractors/4.wav,,,,,0,3,3,3,0,37,37,1,1599.469209,None,0,,,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.512136417,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,0,3,3,3,0,38,38,40,1603.983354,d,1,0.7298849,1605.983048,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.139842966,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,3,3,3,0,39,39,8,1608.499012,s,1,1.0423404,1610.498193,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.264144016,1,congruent,RED,red,a,distractors/2.wav,,,,,0,3,3,3,0,40,40,6,1612.997311,a,1,0.911979,1614.997886,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.801010583,1,incongruent,RED,blue,d,distractors/2.wav,,,,,0,3,3,3,0,41,41,13,1617.49654,d,1,1.2289557,,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.6103536,1,incongruent,RED,green,s,distractors/2.wav,,,,,0,3,3,3,0,42,42,16,1622.011195,s,1,0.6477151,1624.010082,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.794314825,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,0,3,3,3,0,43,43,30,1626.525985,a,1,0.6930333,1628.52567,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.552411576,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,0,3,3,3,0,44,44,15,1631.025274,d,1,0.9735115,,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.585762683,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,3,3,3,0,45,45,18,1635.539774,s,1,0.7273986,1637.540013,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.871165656,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,3,3,3,0,46,46,11,1640.04013,f,1,1.1505612,1642.040753,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
b4,stroop_trial_condtions/b3.xlsx,0.677170745,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,3,3,3,0,47,47,5,1644.523354,s,1,0.7697493,1646.536683,P18,2023-06-27_14h51.40.061,StroopExp,2022.2.5,60.22180897
