block_number,location,Index,has_distraction,trial_type,word,color,correct_key,distraction_file_name,practice_trials_4X5.thisRepN,practice_trials_4X5.thisTrialN,practice_trials_4X5.thisN,practice_trials_4X5.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_stroop.started,key_stroop.stopped,key_stroop.keys,key_stroop.corr,key_stroop.rt,participant,date,expName,psychopyVersion,frameRate
b3,stroop_trial_condtions/b1.xlsx,0.249190077,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,6,6,16,841.2879281,843.2881869,f,1,1.1045606,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.237396997,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,7,7,18,845.7716499,847.7859363,d,1,1.4032257,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.976569181,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,8,8,39,850.2549051,852.2675818,d,1,1.2577763,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.939662107,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,9,9,21,854.7831606,856.7824605,a,1,0.8809621,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.68696849,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,10,10,45,859.2815391,861.2810035,f,1,1.0331687,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.350328137,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,11,11,20,863.7799442,865.7793838,s,1,1.4338614,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.8328021,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,0,2,2,2,0,12,12,41,868.278594,,a,1,1.1901737,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.077117098,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,0,2,2,2,0,13,13,35,872.7941193,,a,1,0.9626973,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.744564924,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,14,14,42,877.309173,879.3081292,s,1,0.8356247,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.870406961,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,15,15,11,881.8074715,883.8072577,f,1,1.0534736,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.971858016,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,16,16,0,886.3057058,888.3054127,a,1,0.8172359,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.647841101,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,0,2,2,2,0,17,17,6,890.7885366,892.7887973,a,1,0.9668803,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.983636333,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,18,18,10,895.2888346,897.2885926,f,1,0.9337427,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.830948331,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,0,2,2,2,0,19,19,46,899.7843834,901.7838021,s,1,1.1628746,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.680507855,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,20,20,33,904.2824565,906.2822416,f,1,0.9526378,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.674408476,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,21,21,26,908.7980613,910.7975899,f,1,0.9402928,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.733681542,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,0,2,2,2,0,22,22,15,913.2966651,915.2961488,s,1,0.9894617,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.667196906,0,incongruent,RED,green,s,distractors/silence.wav,,,,,0,2,2,2,0,23,23,36,917.8116917,919.811352,s,1,0.9344094,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.63243718,0,incongruent,RED,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,24,24,19,922.3269227,924.3261002,d,1,1.0198573,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.256932032,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,25,25,30,926.8418102,928.8413013,d,1,0.8361072,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.191332161,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,26,26,43,931.3401632,933.3393461,s,1,0.7672661,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.935097843,0,incongruent,RED,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,27,27,17,935.8396592,937.8393686,d,1,0.983901,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.542994022,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,28,28,28,940.3225136,942.3227758,f,1,0.8213799,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.660435133,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,29,29,4,944.8059542,946.8194749,s,1,1.0040269,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.729684234,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,0,2,2,2,0,30,30,29,949.317671,951.3169108,a,1,0.8550586,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.027168618,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,31,31,27,953.815891,955.8158374,f,1,1.0427372,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.543070637,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,32,32,1,958.3147474,,f,1,0.8360142,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.419315371,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,33,33,38,962.8296899,964.8283076,a,1,0.7947099,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.583196525,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,34,34,44,967.3447197,969.3438095,d,1,1.3839606,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.199393364,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,35,35,23,971.8433384,973.8434251,f,1,0.8710948,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.004767374,0,incongruent,RED,green,s,distractors/silence.wav,,,,,0,2,2,2,0,36,36,14,976.3417662,978.3412499,s,1,0.975969,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.896952266,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,37,37,25,980.8569203,982.8562694,d,1,1.257057,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.072914577,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,38,38,3,985.3566002,987.3564791,d,1,0.9600335,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.936669537,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,39,39,34,989.8566336,991.8566338,f,1,0.8838853,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.251874896,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,40,40,37,994.3522479,996.3517367,d,1,1.1037358,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.571650714,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,0,2,2,2,0,41,41,5,998.8673281,,a,1,0.7594801,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.708976038,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,42,42,8,1003.382608,1005.382018,s,1,1.3839785,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.976942146,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,43,43,13,1007.88085,1009.880283,d,1,0.8390696,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.451597903,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,44,44,22,1012.396389,1014.396166,d,1,1.0801948,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.401782254,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,0,2,2,2,0,45,45,12,1016.894836,1018.893433,a,1,0.8536912,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.922953448,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,46,46,40,1021.393568,1023.409156,a,1,0.6932352,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b3,stroop_trial_condtions/b1.xlsx,0.01936095,0,incongruent,YELLOW,green,s,distractors/silence.wav,,,,,0,2,2,2,0,47,47,2,1025.90811,1027.907656,s,1,0.9696788,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.6103536,1,incongruent,RED,green,s,distractors/2.wav,,,,,0,3,3,3,0,0,0,16,1183.921137,,s,1,1.166747,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.871165656,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,3,3,3,0,1,1,11,1188.436381,1190.435663,f,1,0.9275092,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.927706406,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,0,3,3,3,0,2,2,32,1192.951422,1194.950998,a,1,0.9665758,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.504266909,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,3,3,3,0,3,3,25,1197.466341,1199.465757,d,1,1.0073949,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.010072896,1,congruent,RED,red,a,distractors/4.wav,,,,,0,3,3,3,0,4,4,37,1201.981814,1203.980878,a,1,0.7976339,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.512136417,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,0,3,3,3,0,5,5,40,1206.480394,1208.479286,d,1,1.0108942,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.217828855,1,incongruent,GREEN,blue,d,distractors/1.wav,,,,,0,3,3,3,0,6,6,44,1210.995267,1212.994248,d,1,1.0204523,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.749087818,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,3,3,3,0,7,7,46,1215.493741,1217.49322,s,1,1.0261507,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.304890161,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,0,3,3,3,0,8,8,21,1219.992606,1221.992667,s,1,1.3127807,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.425610132,1,congruent,BLUE,blue,d,distractors/4.wav,,,,,0,3,3,3,0,9,9,9,1224.476126,1226.476273,d,1,0.9452048,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.10397583,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,0,3,3,3,0,10,10,47,1228.976445,,s,1,1.5195891,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.741548313,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,3,3,3,0,11,11,22,1233.470562,1235.470139,f,1,1.1954218,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.552411576,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,0,3,3,3,0,12,12,15,1237.98606,1239.985367,d,1,1.4117465,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.507803195,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,13,13,45,1242.484855,1244.483873,f,1,1.0088889,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.468515905,1,incongruent,YELLOW,green,s,distractors/1.wav,,,,,0,3,3,3,0,14,14,3,1246.983489,,s,1,1.1736972,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.388628644,1,congruent,RED,red,a,distractors/4.wav,,,,,0,3,3,3,0,15,15,17,1251.498088,1253.497375,a,1,0.8172937,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.422027805,1,incongruent,YELLOW,green,s,distractors/2.wav,,,,,0,3,3,3,0,16,16,33,1256.013043,1258.012638,s,1,1.3601151,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.585762683,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,3,3,3,0,17,17,18,1260.511526,1262.510884,s,1,1.1238369,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.457447166,1,congruent,RED,red,a,distractors/1.wav,,,,,0,3,3,3,0,18,18,41,1264.993962,1266.993202,a,1,1.1256159,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.289836119,1,incongruent,GREEN,yellow,f,distractors/2.wav,,,,,0,3,3,3,0,19,19,20,1269.493143,1271.493612,f,1,1.9121273,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.253236555,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,3,3,3,0,20,20,10,1273.99348,,s,1,1.2036638,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.56899076,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,0,3,3,3,0,21,21,28,1278.505775,,d,1,0.9904208,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.600008433,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,0,3,3,3,0,22,22,42,1283.021229,,d,1,1.0748768,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.801341495,1,incongruent,BLUE,yellow,f,distractors/4.wav,,,,,0,3,3,3,0,23,23,4,1287.53564,1289.534864,f,1,1.8955555,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.585825436,1,incongruent,YELLOW,blue,d,distractors/2.wav,,,,,0,3,3,3,0,24,24,12,1292.05074,1294.050349,d,1,1.5404466,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.759150938,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,25,25,36,1296.549566,1298.54909,f,1,1.0214514,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.965444972,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,3,3,3,0,26,26,2,1301.064776,1303.06389,d,1,1.1003156,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.677170745,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,3,3,3,0,27,27,5,1305.579547,1307.578979,s,1,0.9143746,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.490953462,1,congruent,GREEN,green,s,distractors/4.wav,,,,,0,3,3,3,0,28,28,1,1310.078316,,s,1,0.7728832,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.214405789,1,incongruent,GREEN,red,a,distractors/4.wav,,,,,0,3,3,3,0,29,29,29,1314.593496,1316.593836,a,1,0.9935726,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.794314825,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,0,3,3,3,0,30,30,30,1319.077335,1321.0772,a,1,1.2197338,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.469997319,1,incongruent,YELLOW,red,a,distractors/2.wav,,,,,0,3,3,3,0,31,31,34,1323.577499,,a,1,0.8723015,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.521565887,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,0,3,3,3,0,32,32,14,1328.088907,1330.088259,d,1,1.1462075,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.337871903,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,0,3,3,3,0,33,33,19,1332.587109,1334.587046,f,1,1.1118662,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.055781084,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,0,3,3,3,0,34,34,43,1337.085862,1339.084995,f,1,0.882285,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.801680892,1,incongruent,YELLOW,red,a,distractors/3.wav,,,,,0,3,3,3,0,35,35,35,1341.58393,1343.583411,a,1,0.8270252,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.091035715,1,incongruent,BLUE,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,36,36,7,1346.099598,1348.098427,f,1,0.9974964,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.264144016,1,congruent,RED,red,a,distractors/2.wav,,,,,0,3,3,3,0,37,37,6,1350.597697,1352.596911,a,1,0.6992213,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.488087669,1,congruent,RED,red,a,distractors/4.wav,,,,,0,3,3,3,0,38,38,38,1355.096172,1357.095455,a,1,0.7256697,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.629652757,1,incongruent,GREEN,red,a,distractors/4.wav,,,,,0,3,3,3,0,39,39,24,1359.611267,1361.611065,a,1,0.870174,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.017634479,1,incongruent,RED,blue,d,distractors/3.wav,,,,,0,3,3,3,0,40,40,31,1364.110976,1366.111194,d,1,1.6120882,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.854349554,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,41,41,27,1368.594609,1370.59469,f,1,1.0729177,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.509195284,1,congruent,RED,red,a,distractors/3.wav,,,,,0,3,3,3,0,42,42,23,1373.107236,,a,1,0.8317031,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.801010583,1,incongruent,RED,blue,d,distractors/2.wav,,,,,0,3,3,3,0,43,43,13,1377.621936,1379.621269,d,1,1.0472921,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.229480302,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,44,44,0,1382.120512,,f,1,0.933127,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.139842966,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,3,3,3,0,45,45,8,1386.635557,,s,1,0.8419266,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.22157821,1,incongruent,RED,green,s,distractors/4.wav,,,,,0,3,3,3,0,46,46,26,1391.150418,1393.149897,s,1,0.9172835,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
b4,stroop_trial_condtions/b3.xlsx,0.999512659,1,incongruent,GREEN,yellow,f,distractors/1.wav,,,,,0,3,3,3,0,47,47,39,1395.649252,,f,1,0.945604,P2,2023-06-08_15h10.16.156,StroopExp,2022.2.5,59.80110154
