block_number,location,Index,has_distraction,trial_type,word,color,correct_key,distraction_file_name,practice_trials_4X5.thisRepN,practice_trials_4X5.thisTrialN,practice_trials_4X5.thisN,practice_trials_4X5.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_stroop.started,key_stroop.stopped,key_stroop.keys,key_stroop.corr,key_stroop.rt,participant,date,expName,psychopyVersion,frameRate
b3,stroop_trial_condtions/b1.xlsx,0.027168618,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,6,6,27,886.5242374,888.523995,f,1,1.3294253,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.971858016,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,7,7,0,891.0240905,,a,1,1.1610173,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.733681542,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,0,2,2,2,0,8,8,15,895.5363144,897.5354145,s,1,1.4013467,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.251874896,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,9,9,37,900.0512639,902.0506868,d,1,1.5565613,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.8328021,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,0,2,2,2,0,10,10,41,904.5663355,906.5659934,a,1,1.4500984,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.256932032,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,11,11,30,909.0816104,911.081545,d,1,1.282243,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.077117098,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,0,2,2,2,0,12,12,35,913.5964557,915.5962472,a,1,1.4111522,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.249190077,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,13,13,16,918.0954382,,f,1,1.1896151,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.542994022,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,14,14,28,922.6104001,924.6098388,f,1,1.4367047,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.072914577,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,15,15,3,927.1252663,929.124951,d,1,1.3144503,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.667196906,0,incongruent,RED,green,s,distractors/silence.wav,,,,,0,2,2,2,0,16,16,36,931.6414165,933.6417203,s,1,1.7425023,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.983636333,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,17,17,10,936.1416335,938.141654,f,1,1.6600486,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.543070637,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,18,18,1,940.6378029,,f,1,1.7839852,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.63243718,0,incongruent,RED,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,19,19,19,945.152375,947.1518027,None,0,,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.493018261,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,20,20,7,949.6514116,,d,1,1.0721086,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.625212421,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,21,21,24,954.1668779,,s,1,1.605204,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.579491601,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,22,22,47,958.6819035,,a,1,1.1031758,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.199393364,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,23,23,23,963.1968436,,f,1,1.1857078,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.68696849,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,24,24,45,967.7116656,969.7110009,f,1,1.3056455,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.922953448,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,25,25,40,972.2106502,,a,1,1.102547,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.660435133,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,26,26,4,976.7256022,978.7251472,s,1,1.1424961,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.896952266,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,27,27,25,981.2256886,983.2256374,d,1,1.3582015,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.729684234,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,0,2,2,2,0,28,28,29,985.7087549,987.7255338,a,1,1.3685221,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.674408476,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,29,29,26,990.2210359,992.2207516,f,1,1.4560134,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.548087945,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,30,30,32,994.7358762,996.7353713,f,1,1.1340549,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.976569181,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,31,31,39,999.2517448,1001.25062,d,1,1.6213293,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.939662107,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,32,32,21,1003.749634,1005.749044,a,1,1.3742714,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.680507855,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,33,33,33,1008.248317,1010.247433,f,1,1.2132025,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.571650714,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,0,2,2,2,0,34,34,5,1012.746737,1014.745881,a,1,1.8545166,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.870893567,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,35,35,9,1017.26184,,a,1,0.8892297,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.401782254,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,0,2,2,2,0,36,36,12,1021.77694,1023.776025,None,0,,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.350328137,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,37,37,20,1026.276292,1028.276014,s,1,1.3536133,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.870406961,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,38,38,11,1030.759695,1032.75961,f,1,1.4099092,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.237396997,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,39,39,18,1035.25599,,d,1,1.5638176,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.744564924,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,40,40,42,1039.77085,1041.770115,s,1,1.3244898,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.708976038,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,41,41,8,1044.28577,1046.284944,s,1,1.0214516,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.647841101,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,0,2,2,2,0,42,42,6,1048.800946,1050.800441,a,1,1.4443445,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.191332161,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,43,43,43,1053.3164,1055.315526,s,1,1.3826563,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.583196525,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,44,44,44,1057.831666,,d,1,1.4023526,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.935097843,0,incongruent,RED,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,45,45,17,1062.34643,1064.345598,d,1,1.6934962,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.830948331,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,0,2,2,2,0,46,46,46,1066.861884,,s,1,1.5840683,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.936669537,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,47,47,34,1071.378195,,f,1,1.4646153,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.304890161,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,0,3,3,3,0,0,0,21,1153.94919,1155.948339,s,1,1.3838377,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.469997319,1,incongruent,YELLOW,red,a,distractors/2.wav,,,,,0,3,3,3,0,1,1,34,1158.4642,1160.463188,a,1,1.2117594,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.512136417,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,0,3,3,3,0,2,2,40,1162.979027,1164.978885,d,1,1.4341847,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.091035715,1,incongruent,BLUE,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,3,3,7,1167.477885,1169.478264,f,1,1.1616343,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.999512659,1,incongruent,GREEN,yellow,f,distractors/1.wav,,,,,0,3,3,3,0,4,4,39,1171.961702,1173.961961,f,1,1.0359169,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.289836119,1,incongruent,GREEN,yellow,f,distractors/2.wav,,,,,0,3,3,3,0,5,5,20,1176.461672,,f,1,0.7875348,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.965444972,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,3,3,3,0,6,6,2,1180.973358,1182.972656,d,1,1.3082761,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.010072896,1,congruent,RED,red,a,distractors/4.wav,,,,,0,3,3,3,0,7,7,37,1185.471766,1187.471215,a,1,0.9988114,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.139842966,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,3,3,3,0,8,8,8,1189.986778,1191.986021,s,1,1.2988859,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.801341495,1,incongruent,BLUE,yellow,f,distractors/4.wav,,,,,0,3,3,3,0,9,9,4,1194.484887,1196.484357,f,1,1.3188228,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.214405789,1,incongruent,GREEN,red,a,distractors/4.wav,,,,,0,3,3,3,0,10,10,29,1198.983938,,a,1,1.4014772,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.56899076,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,0,3,3,3,0,11,11,28,1203.498649,1205.498257,d,1,1.0772234,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.055781084,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,0,3,3,3,0,12,12,43,1207.997373,1209.996915,f,1,1.0832823,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.217828855,1,incongruent,GREEN,blue,d,distractors/1.wav,,,,,0,3,3,3,0,13,13,44,1212.512358,1214.512256,d,1,1.3529188,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.337871903,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,0,3,3,3,0,14,14,19,1216.995338,1218.995588,f,1,1.0997016,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.10397583,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,0,3,3,3,0,15,15,47,1221.47962,1223.4756,s,1,1.314391,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.457447166,1,congruent,RED,red,a,distractors/1.wav,,,,,0,3,3,3,0,16,16,41,1226.007967,1228.007356,a,1,1.05148,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.017634479,1,incongruent,RED,blue,d,distractors/3.wav,,,,,0,3,3,3,0,17,17,31,1230.506469,1232.505524,d,1,1.6135119,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.264144016,1,congruent,RED,red,a,distractors/2.wav,,,,,0,3,3,3,0,18,18,6,1235.005267,1237.004371,a,1,1.2199959,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.504266909,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,3,3,3,0,19,19,25,1239.503329,1241.502574,d,1,1.3124248,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.794314825,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,0,3,3,3,0,20,20,30,1244.001963,1246.001311,a,1,1.5231062,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.425610132,1,congruent,BLUE,blue,d,distractors/4.wav,,,,,0,3,3,3,0,21,21,9,1248.500458,1250.500207,d,1,1.4226784,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.801680892,1,incongruent,YELLOW,red,a,distractors/3.wav,,,,,0,3,3,3,0,22,22,35,1252.998956,1254.998773,a,1,1.5241348,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.507803195,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,23,23,45,1257.497112,1259.496718,f,1,1.2279977,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.253236555,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,3,3,3,0,24,24,10,1262.012573,1264.013008,s,1,1.3346677,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.585762683,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,3,3,3,0,25,25,18,1266.496483,1268.496408,s,1,1.3375721,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.490953462,1,congruent,GREEN,green,s,distractors/4.wav,,,,,0,3,3,3,0,26,26,1,1270.975996,1272.975676,s,1,1.1354704,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.871165656,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,3,3,3,0,27,27,11,1275.491077,1277.490592,f,1,1.304941,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.854349554,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,28,28,27,1280.006254,1282.005775,f,1,1.1969547,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.629652757,1,incongruent,GREEN,red,a,distractors/4.wav,,,,,0,3,3,3,0,29,29,24,1284.504907,1286.504163,a,1,1.3743593,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.422027805,1,incongruent,YELLOW,green,s,distractors/2.wav,,,,,0,3,3,3,0,30,30,33,1289.019707,1291.019608,s,1,1.8535648,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.229480302,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,31,31,0,1293.534975,1295.535004,f,1,1.2336799,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.509195284,1,congruent,RED,red,a,distractors/3.wav,,,,,0,3,3,3,0,32,32,23,1298.050311,1300.049951,a,1,1.6887869,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.759150938,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,33,33,36,1302.56549,1304.5646,f,1,1.26063,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.552411576,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,0,3,3,3,0,34,34,15,1307.063574,1309.063422,d,1,1.4015021,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.521565887,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,0,3,3,3,0,35,35,14,1311.563893,1313.563785,d,1,1.6580095,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.22157821,1,incongruent,RED,green,s,distractors/4.wav,,,,,0,3,3,3,0,36,36,26,1316.047097,1318.043897,s,1,1.3337671,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.388628644,1,congruent,RED,red,a,distractors/4.wav,,,,,0,3,3,3,0,37,37,17,1320.542498,1322.541923,a,1,1.1932989,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.600008433,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,0,3,3,3,0,38,38,42,1325.057677,1327.057063,d,1,1.2781969,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.677170745,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,3,3,3,0,39,39,5,1329.572678,1331.572219,s,1,1.1106203,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.585825436,1,incongruent,YELLOW,blue,d,distractors/2.wav,,,,,0,3,3,3,0,40,40,12,1334.088053,1336.087354,d,1,1.2921194,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.927706406,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,0,3,3,3,0,41,41,32,1338.586647,1340.585581,a,1,1.4073806,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.468515905,1,incongruent,YELLOW,green,s,distractors/1.wav,,,,,0,3,3,3,0,42,42,3,1343.08543,,s,1,1.2666544,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.6103536,1,incongruent,RED,green,s,distractors/2.wav,,,,,0,3,3,3,0,43,43,16,1347.599805,1349.599831,s,1,0.9778125,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.801010583,1,incongruent,RED,blue,d,distractors/2.wav,,,,,0,3,3,3,0,44,44,13,1352.115502,1354.114598,d,1,1.217764,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.488087669,1,congruent,RED,red,a,distractors/4.wav,,,,,0,3,3,3,0,45,45,38,1356.631037,1358.630939,a,1,1.1061205,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.749087818,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,3,3,3,0,46,46,46,1361.114546,1363.114287,s,1,1.1217061,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b4,stroop_trial_condtions/b3.xlsx,0.741548313,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,3,3,3,0,47,47,22,1365.610863,1367.610722,f,1,1.109146,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
