block_number,location,Index,has_distraction,trial_type,word,color,correct_key,distraction_file_name,practice_trials_4X5.thisRepN,practice_trials_4X5.thisTrialN,practice_trials_4X5.thisN,practice_trials_4X5.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_stroop.started,key_stroop.stopped,key_stroop.keys,key_stroop.corr,key_stroop.rt,participant,date,expName,psychopyVersion,frameRate
b3,stroop_trial_condtions/b1.xlsx,0.004767374,0,incongruent,RED,green,s,distractors/silence.wav,,,,,0,2,2,2,0,6,6,14,987.1604262,989.1594137,s,1,1.1053368,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.571650714,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,0,2,2,2,0,7,7,5,991.675405,993.6749348,a,1,1.1863877,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.647841101,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,0,2,2,2,0,8,8,6,996.1578477,998.1580033,a,1,1.0759594,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.922953448,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,9,9,40,1000.65852,1002.658261,a,1,0.952902,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.896952266,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,10,10,25,1005.153744,1007.153632,d,1,1.0483265,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.01936095,0,incongruent,YELLOW,green,s,distractors/silence.wav,,,,,0,2,2,2,0,11,11,2,1009.65292,,s,1,1.0564728,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.660435133,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,12,12,4,1014.167512,1016.166772,s,1,0.9165305,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.870406961,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,13,13,11,1018.683,1020.682247,f,1,1.1966497,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.729684234,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,0,2,2,2,0,14,14,29,1023.181317,,a,1,1.0764501,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.251874896,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,15,15,37,1027.696769,,d,1,0.9663235,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.199393364,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,16,16,23,1032.211932,1034.210838,f,1,0.9376735,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.350328137,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,17,17,20,1036.710187,1038.709553,s,1,1.0337233,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.870893567,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,18,18,9,1041.22538,1043.225326,a,1,1.1948053,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.191332161,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,19,19,43,1045.708947,1047.709236,s,1,1.3004053,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.680507855,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,20,20,33,1050.22593,,f,1,1.1375412,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.401782254,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,0,2,2,2,0,21,21,12,1054.737775,,a,1,1.1136627,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.543070637,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,22,22,1,1059.252599,1061.251973,f,1,1.0528017,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.983636333,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,23,23,10,1063.767589,1065.766806,f,1,1.2302564,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.935097843,0,incongruent,RED,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,24,24,17,1068.266198,1070.265271,d,1,1.1191997,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.733681542,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,0,2,2,2,0,25,25,15,1072.781619,1074.781607,s,1,1.041681,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.971858016,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,26,26,0,1077.279924,,a,1,1.1100492,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.548087945,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,27,27,32,1081.795413,,f,1,1.1822605,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.708976038,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,28,28,8,1086.310081,1088.309438,s,1,1.0715054,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.493018261,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,29,29,7,1090.79317,1092.792875,d,1,1.0770132,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.579491601,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,30,30,47,1095.276625,1097.288856,a,1,1.3088153,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.072914577,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,31,31,3,1099.772571,,d,1,1.1107849,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.256932032,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,32,32,30,1104.287244,,d,1,0.9847816,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.674408476,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,33,33,26,1108.785975,1110.785096,f,1,0.9958885,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.419315371,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,34,34,38,1113.301883,,a,1,1.1037796,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.976942146,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,35,35,13,1117.816212,1119.815369,d,1,0.9938754,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.63243718,0,incongruent,RED,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,36,36,19,1122.314703,1124.314312,d,1,0.9371373,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.976569181,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,37,37,39,1126.813221,1128.813452,d,1,1.0685973,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.8328021,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,0,2,2,2,0,38,38,41,1131.328351,1133.327396,a,1,1.2201568,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.583196525,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,39,39,44,1135.843497,1137.843998,d,1,1.0090656,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.744564924,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,40,40,42,1140.327288,1142.326997,s,1,1.0283459,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.237396997,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,41,41,18,1144.810461,1146.823135,d,1,0.9892693,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.625212421,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,42,42,24,1149.322314,1151.321465,s,1,0.9656852,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.68696849,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,43,43,45,1153.82071,1155.819873,f,1,0.9568121,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.451597903,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,44,44,22,1158.336142,,d,1,0.9717589,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.027168618,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,45,45,27,1162.851397,,f,1,1.0829671,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.077117098,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,0,2,2,2,0,46,46,35,1167.366345,1169.366522,a,1,1.041073,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.542994022,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,47,47,28,1171.864958,1173.86443,f,1,0.9215025,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.139842966,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,3,3,3,0,0,0,8,1244.556404,1246.556113,s,1,1.0698117,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.927706406,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,0,3,3,3,0,1,1,32,1249.072011,1251.07105,a,1,1.4606539,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.388628644,1,congruent,RED,red,a,distractors/4.wav,,,,,0,3,3,3,0,2,2,17,1253.586905,1255.586797,a,1,1.1070446,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.055781084,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,0,3,3,3,0,3,3,43,1258.102018,1260.10122,f,1,1.1420105,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.304890161,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,0,3,3,3,0,4,4,21,1262.600811,1264.599954,s,1,1.0210236,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.468515905,1,incongruent,YELLOW,green,s,distractors/1.wav,,,,,0,3,3,3,0,5,5,3,1267.099202,1269.098469,s,1,1.1191104,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.56899076,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,0,3,3,3,0,6,6,28,1271.597791,1273.597416,None,0,,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.507803195,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,7,7,45,1276.112805,1278.112317,f,1,1.2456802,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.457447166,1,congruent,RED,red,a,distractors/1.wav,,,,,0,3,3,3,0,8,8,41,1280.612467,1282.612814,a,1,1.3458201,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.6103536,1,incongruent,RED,green,s,distractors/2.wav,,,,,0,3,3,3,0,9,9,16,1285.112581,1287.112694,s,1,1.0676781,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.794314825,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,0,3,3,3,0,10,10,30,1289.608199,1291.607711,a,1,1.2439294,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.999512659,1,incongruent,GREEN,yellow,f,distractors/1.wav,,,,,0,3,3,3,0,11,11,39,1294.123414,1296.122663,f,1,1.1462611,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.512136417,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,0,3,3,3,0,12,12,40,1298.638806,1300.637326,d,1,1.1594005,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.677170745,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,3,3,3,0,13,13,5,1303.13707,1305.136416,s,1,1.1471192,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.801341495,1,incongruent,BLUE,yellow,f,distractors/4.wav,,,,,0,3,3,3,0,14,14,4,1307.65224,1309.651511,f,1,1.3077176,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.552411576,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,0,3,3,3,0,15,15,15,1312.150516,1314.150289,d,1,1.0169186,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.22157821,1,incongruent,RED,green,s,distractors/4.wav,,,,,0,3,3,3,0,16,16,26,1316.649213,1318.648448,s,1,1.3344558,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.253236555,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,3,3,3,0,17,17,10,1321.147582,1323.146598,s,1,1.2785038,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.749087818,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,3,3,3,0,18,18,46,1325.646684,1327.646749,s,1,1.4004678,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.229480302,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,19,19,0,1330.14687,1332.146817,f,1,1.2933732,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.629652757,1,incongruent,GREEN,red,a,distractors/4.wav,,,,,0,3,3,3,0,20,20,24,1334.646792,,a,1,1.2313606,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.10397583,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,0,3,3,3,0,21,21,47,1339.157765,1341.157286,s,1,1.1807302,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.217828855,1,incongruent,GREEN,blue,d,distractors/1.wav,,,,,0,3,3,3,0,22,22,44,1343.673632,,d,1,1.1641995,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.422027805,1,incongruent,YELLOW,green,s,distractors/2.wav,,,,,0,3,3,3,0,23,23,33,1348.188243,1350.187751,s,1,0.9920644,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.585825436,1,incongruent,YELLOW,blue,d,distractors/2.wav,,,,,0,3,3,3,0,24,24,12,1352.687033,1354.685727,d,1,1.0365641,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.017634479,1,incongruent,RED,blue,d,distractors/3.wav,,,,,0,3,3,3,0,25,25,31,1357.18554,,d,1,0.9267367,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.965444972,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,3,3,3,0,26,26,2,1361.700824,,d,1,0.8747684,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.214405789,1,incongruent,GREEN,red,a,distractors/4.wav,,,,,0,3,3,3,0,27,27,29,1366.215519,1368.215413,a,1,1.2338288,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.469997319,1,incongruent,YELLOW,red,a,distractors/2.wav,,,,,0,3,3,3,0,28,28,34,1370.730892,1372.730798,a,1,1.262746,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.289836119,1,incongruent,GREEN,yellow,f,distractors/2.wav,,,,,0,3,3,3,0,29,29,20,1375.213881,1377.213948,f,1,1.0958538,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.425610132,1,congruent,BLUE,blue,d,distractors/4.wav,,,,,0,3,3,3,0,30,30,9,1379.714148,1381.714327,d,1,1.1170666,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.759150938,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,31,31,36,1384.209847,1386.208889,f,1,1.4419878,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.509195284,1,congruent,RED,red,a,distractors/3.wav,,,,,0,3,3,3,0,32,32,23,1388.725053,1390.724022,a,1,1.2345401,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.854349554,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,33,33,27,1393.223331,1395.222577,f,1,1.0885323,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.585762683,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,3,3,3,0,34,34,18,1397.721735,1399.720917,s,1,1.0603736,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.504266909,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,3,3,3,0,35,35,25,1402.237377,1404.236341,d,1,1.0998552,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.091035715,1,incongruent,BLUE,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,36,36,7,1406.735611,1408.734999,f,1,1.1704623,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.600008433,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,0,3,3,3,0,37,37,42,1411.217293,1413.216585,d,1,1.4503362,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.337871903,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,0,3,3,3,0,38,38,19,1415.748967,1417.748153,f,1,1.240727,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.871165656,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,3,3,3,0,39,39,11,1420.264332,1422.265025,f,1,1.0973275,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.490953462,1,congruent,GREEN,green,s,distractors/4.wav,,,,,0,3,3,3,0,40,40,1,1424.764937,1426.76491,s,1,1.0271759,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.488087669,1,congruent,RED,red,a,distractors/4.wav,,,,,0,3,3,3,0,41,41,38,1429.265057,,a,1,1.1814683,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.801680892,1,incongruent,YELLOW,red,a,distractors/3.wav,,,,,0,3,3,3,0,42,42,35,1433.776069,1435.776017,a,1,1.2761892,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.010072896,1,congruent,RED,red,a,distractors/4.wav,,,,,0,3,3,3,0,43,43,37,1438.274994,1440.274514,a,1,1.1155328,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.264144016,1,congruent,RED,red,a,distractors/2.wav,,,,,0,3,3,3,0,44,44,6,1442.789847,1444.789229,a,1,1.0337809,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.521565887,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,0,3,3,3,0,45,45,14,1447.305165,1449.304273,d,1,1.0367153,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.741548313,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,3,3,3,0,46,46,22,1451.820139,1453.819312,f,1,1.2684112,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b4,stroop_trial_condtions/b3.xlsx,0.801010583,1,incongruent,RED,blue,d,distractors/2.wav,,,,,0,3,3,3,0,47,47,13,1456.318413,1458.318179,d,1,1.2198396,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
